Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2022-04-26 04:26:28;"Hrvatska s Vinkom 1 (16)";"Bent Over Row (Barbell)";4;121.25;lbs;2;;;;0;;;1h 13m
2022-04-26 04:26:28;"Hrvatska s Vinkom 1 (16)";"Squat (Barbell)";1;0;lbs;6;;;;0;"";;1h 13m
2022-04-26 04:26:28;"Hrvatska s Vinkom 1 (16)";"Squat (Barbell)";2;44.09;lbs;6;;;;0;;;1h 13m
2022-04-26 04:26:28;"Hrvatska s Vinkom 1 (16)";"Squat (Barbell)";3;66.14;lbs;6;;;;0;;;1h 13m
2022-04-26 04:26:28;"Hrvatska s Vinkom 1 (16)";"Squat (Barbell)";4;77.16;lbs;6;;;;0;;;1h 13m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Bench Press (Barbell)";1;110.23;lbs;6;;;;0;"";"";1h 1m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Bench Press (Barbell)";2;110.23;lbs;6;;;;0;;;1h 1m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Bench Press (Barbell)";3;110.23;lbs;6;;;;0;;;1h 1m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Bench Press (Barbell)";4;121.25;lbs;3;;;;0;;;1h 1m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Overhead Press (Barbell)";1;77.16;lbs;6;;;;0;"";;1h 1m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Overhead Press (Barbell)";2;82.67;lbs;6;;;;0;;;1h 1m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Overhead Press (Barbell)";3;82.67;lbs;6;;;;0;;;1h 1m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Overhead Press (Barbell)";4;88.18;lbs;5;;;;0;;;1h 1m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Bent Over Row (Barbell)";1;110.23;lbs;6;;;;0;"";;1h 1m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Bent Over Row (Barbell)";2;115.74;lbs;4;;;;0;;;1h 1m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Squat (Barbell)";1;66.14;lbs;6;;;;0;"";;1h 1m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Squat (Barbell)";2;77.16;lbs;6;;;;0;;;1h 1m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Squat (Barbell)";3;88.18;lbs;6;;;;0;;;1h 1m
2022-04-29 05:18:58;"Hrvatska s Vinkom 2 (17)";"Squat (Barbell)";4;99.21;lbs;6;;;;0;;;1h 1m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Bench Press (Barbell)";1;110.23;lbs;6;;;;0;"";"";1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Bench Press (Barbell)";2;110.23;lbs;6;;;;0;;;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Bench Press (Barbell)";3;115.74;lbs;6;;;;0;;;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Bench Press (Barbell)";4;121.25;lbs;4;;;;0;;;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Overhead Press (Barbell)";1;82.67;lbs;6;;;;0;"";;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Overhead Press (Barbell)";2;82.67;lbs;6;;;;0;;;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Overhead Press (Barbell)";3;88.18;lbs;6;;;;0;;;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Overhead Press (Barbell)";4;93.7;lbs;5;;;;0;;;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Bent Over Row (Barbell)";1;121.25;lbs;6;;;;0;"";;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Bent Over Row (Barbell)";2;121.25;lbs;6;;;;0;;;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Bent Over Row (Barbell)";3;115.74;lbs;6;;;;0;;;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Bent Over Row (Barbell)";4;115.74;lbs;6;;;;0;;;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Squat (Barbell)";1;88.18;lbs;6;;;;0;"";;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Squat (Barbell)";2;99.21;lbs;6;;;;0;;;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Squat (Barbell)";3;110.23;lbs;6;;;;0;;;1h 33m
2022-05-02 03:53:33;"Hrvatska s Vinkom 3 (18)";"Squat (Barbell)";4;121.25;lbs;6;;;;0;;;1h 33m
2022-05-05 17:51:53;"Kod senseia (18)";"Bench Press (Barbell)";1;115;lbs;6;;;;0;"";"";1h 6m
2022-05-05 17:51:53;"Kod senseia (18)";"Bench Press (Barbell)";2;115;lbs;6;;;;0;;;1h 6m
2022-05-05 17:51:53;"Kod senseia (18)";"Bench Press (Barbell)";3;125;lbs;6;;;;0;;;1h 6m
2022-05-05 17:51:53;"Kod senseia (18)";"Bench Press (Barbell)";4;135;lbs;5;;;;0;;;1h 6m
2022-05-05 17:51:53;"Kod senseia (18)";"Overhead Press (Barbell)";1;85;lbs;6;;;;0;"";;1h 6m
2022-05-05 17:51:53;"Kod senseia (18)";"Overhead Press (Barbell)";2;85;lbs;6;;;;0;;;1h 6m
2022-05-05 17:51:53;"Kod senseia (18)";"Overhead Press (Barbell)";3;95;lbs;4;;;;0;;;1h 6m
2022-05-05 17:51:53;"Kod senseia (18)";"Overhead Press (Barbell)";4;95;lbs;6;;;;0;;;1h 6m
2022-05-05 17:51:53;"Kod senseia (18)";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";;1h 6m
2022-05-05 17:51:53;"Kod senseia (18)";"Bent Over Row (Barbell)";2;115;lbs;6;;;;0;;;1h 6m
2022-05-05 17:51:53;"Kod senseia (18)";"Bent Over Row (Barbell)";3;125;lbs;6;;;;0;;;1h 6m
2022-05-05 17:51:53;"Kod senseia (18)";"Bent Over Row (Barbell)";4;135;lbs;6;;;;0;;;1h 6m
2022-05-09 20:26:02;"Silicon Valley 1st - 19";"Bench Press (Barbell)";1;115;lbs;6;;;;0;"";"";1h 20m
2022-05-09 20:26:02;"Silicon Valley 1st - 19";"Bench Press (Barbell)";2;125;lbs;5;;;;0;;;1h 20m
2022-05-09 20:26:02;"Silicon Valley 1st - 19";"Bench Press (Barbell)";3;115;lbs;6;;;;0;;;1h 20m
2022-05-09 20:26:02;"Silicon Valley 1st - 19";"Bench Press (Barbell)";4;115;lbs;6;;;;0;;;1h 20m
2022-05-09 20:26:02;"Silicon Valley 1st - 19";"Overhead Press (Barbell)";1;88.18;lbs;6;;;;0;"";;1h 20m
2022-05-09 20:26:02;"Silicon Valley 1st - 19";"Overhead Press (Barbell)";2;88.18;lbs;6;;;;0;;;1h 20m
2022-05-09 20:26:02;"Silicon Valley 1st - 19";"Overhead Press (Barbell)";3;88.18;lbs;6;;;;0;;;1h 20m
2022-05-09 20:26:02;"Silicon Valley 1st - 19";"Overhead Press (Barbell)";4;99.21;lbs;4;;;;0;;;1h 20m
2022-05-09 20:26:02;"Silicon Valley 1st - 19";"Bent Over Row (Barbell)";1;110.23;lbs;6;;;;0;"";;1h 20m
2022-05-09 20:26:02;"Silicon Valley 1st - 19";"Bent Over Row (Barbell)";2;132.28;lbs;6;;;;0;;;1h 20m
2022-05-09 20:26:02;"Silicon Valley 1st - 19";"Bent Over Row (Barbell)";3;132.28;lbs;6;;;;0;;;1h 20m
2022-05-09 20:26:02;"Silicon Valley 1st - 19";"Bent Over Row (Barbell)";4;132.28;lbs;6;;;;0;;;1h 20m
2022-05-11 21:41:47;"Silicon Valley 2nd - 20";"Bench Press (Barbell)";1;115;lbs;6;;;;0;"";"";1h
2022-05-11 21:41:47;"Silicon Valley 2nd - 20";"Bench Press (Barbell)";2;125;lbs;3;;;;0;;;1h
2022-05-11 21:41:47;"Silicon Valley 2nd - 20";"Bench Press (Barbell)";3;120;lbs;6;;;;0;;;1h
2022-05-11 21:41:47;"Silicon Valley 2nd - 20";"Bench Press (Barbell)";4;125;lbs;6;;;;0;;;1h
2022-05-11 21:41:47;"Silicon Valley 2nd - 20";"Overhead Press (Barbell)";1;88.18;lbs;6;;;;0;"";;1h
2022-05-11 21:41:47;"Silicon Valley 2nd - 20";"Overhead Press (Barbell)";2;88.18;lbs;6;;;;0;;;1h
2022-05-11 21:41:47;"Silicon Valley 2nd - 20";"Overhead Press (Barbell)";3;99.21;lbs;5;;;;0;;;1h
2022-05-11 21:41:47;"Silicon Valley 2nd - 20";"Overhead Press (Barbell)";4;99.21;lbs;6;;;;0;;;1h
2022-05-11 21:41:47;"Silicon Valley 2nd - 20";"Bent Over Row (Barbell)";1;110.23;lbs;6;;;;0;"";;1h
2022-05-11 21:41:47;"Silicon Valley 2nd - 20";"Bent Over Row (Barbell)";2;110.23;lbs;6;;;;0;;;1h
2022-05-11 21:41:47;"Silicon Valley 2nd - 20";"Bent Over Row (Barbell)";3;121.25;lbs;6;;;;0;;;1h
2022-05-11 21:41:47;"Silicon Valley 2nd - 20";"Bent Over Row (Barbell)";4;121.25;lbs;6;;;;0;;;1h
2022-05-15 19:09:06;"Solo 1st- 21";"Bench Press (Barbell)";1;115;lbs;6;;;;0;"";"";56m
2022-05-15 19:09:06;"Solo 1st- 21";"Bench Press (Barbell)";2;120;lbs;6;;;;0;;;56m
2022-05-15 19:09:06;"Solo 1st- 21";"Bench Press (Barbell)";3;125;lbs;6;;;;0;;;56m
2022-05-15 19:09:06;"Solo 1st- 21";"Bench Press (Barbell)";4;130;lbs;5;;;;0;;;56m
2022-05-15 19:09:06;"Solo 1st- 21";"Overhead Press (Barbell)";1;95;lbs;6;;;;0;"";;56m
2022-05-15 19:09:06;"Solo 1st- 21";"Overhead Press (Barbell)";2;95;lbs;6;;;;0;;;56m
2022-05-15 19:09:06;"Solo 1st- 21";"Overhead Press (Barbell)";3;95;lbs;5;;;;0;;;56m
2022-05-15 19:09:06;"Solo 1st- 21";"Overhead Press (Barbell)";4;95;lbs;5;;;;0;;;56m
2022-05-15 19:09:06;"Solo 1st- 21";"Squat (Barbell)";1;90;lbs;6;;;;0;"";;56m
2022-05-15 19:09:06;"Solo 1st- 21";"Squat (Barbell)";2;90;lbs;6;;;;0;;;56m
2022-05-15 19:09:06;"Solo 1st- 21";"Squat (Barbell)";3;90;lbs;9;;;;0;;;56m
2022-05-15 19:09:06;"Solo 1st- 21";"Squat (Barbell)";4;90;lbs;8;;;;0;;;56m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Overhead Press (Barbell)";1;95;lbs;6;;;;0;"";"";1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Overhead Press (Barbell)";2;95;lbs;6;;;;0;;;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Overhead Press (Barbell)";3;100;lbs;6;;;;0;;;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Overhead Press (Barbell)";4;105;lbs;4;;;;0;;;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Squat (Barbell)";1;105;lbs;6;;;;0;"";;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Squat (Barbell)";2;105;lbs;6;;;;0;;;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Squat (Barbell)";3;105;lbs;6;;;;0;;;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Squat (Barbell)";4;105;lbs;6;;;;0;;;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Bent Over Row (Barbell)";1;135;lbs;6;;;;0;"";;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Bent Over Row (Barbell)";2;135;lbs;5;;;;0;;;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Bent Over Row (Barbell)";3;135;lbs;6;;;;0;;;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Bent Over Row (Barbell)";4;135;lbs;4;;;;0;;;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Bench Press (Barbell)";1;115;lbs;6;;;;0;"";;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Bench Press (Barbell)";2;120;lbs;6;;;;0;;;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Bench Press (Barbell)";3;120;lbs;6;;;;0;;;1h 19m
2022-05-20 18:39:23;"Zscaler 1st - 22";"Bench Press (Barbell)";4;125;lbs;6;;;;0;;;1h 19m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Bench Press (Barbell)";1;115;lbs;6;;;;0;"";"";1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Bench Press (Barbell)";2;125;lbs;6;;;;0;;;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Bench Press (Barbell)";3;130;lbs;6;;;;0;;;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Bench Press (Barbell)";4;135;lbs;5;;;;0;;;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Overhead Press (Barbell)";1;95;lbs;6;;;;0;"";;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Overhead Press (Barbell)";2;100;lbs;6;;;;0;;;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Overhead Press (Barbell)";3;100;lbs;4;;;;0;;;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Overhead Press (Barbell)";4;105;lbs;5;;;;0;;;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Squat (Barbell)";1;115;lbs;6;;;;0;"";;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Squat (Barbell)";2;115;lbs;8;;;;0;;;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Squat (Barbell)";3;115;lbs;9;;;;0;;;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Squat (Barbell)";4;115;lbs;6;;;;0;;;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Bent Over Row (Barbell)";1;135;lbs;6;;;;0;"";;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Bent Over Row (Barbell)";2;135;lbs;6;;;;0;;;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Bent Over Row (Barbell)";3;135;lbs;5;;;;0;;;1h 20m
2022-05-23 19:09:36;"Zscaler 2nd- 23";"Bent Over Row (Barbell)";4;135;lbs;5;;;;0;;;1h 20m
2022-05-30 18:41:37;"Maintenance - 24";"Overhead Press (Barbell)";1;95;lbs;6;;;;0;"";"";1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Overhead Press (Barbell)";2;100;lbs;6;;;;0;;;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Overhead Press (Barbell)";3;105;lbs;6;;;;0;;;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Overhead Press (Barbell)";4;105;lbs;2;;;;0;;;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Bench Press (Barbell)";1;120;lbs;6;;;;0;"";;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Bench Press (Barbell)";2;125;lbs;6;;;;0;;;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Bench Press (Barbell)";3;130;lbs;6;;;;0;;;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Bench Press (Barbell)";4;130;lbs;6;;;;0;;;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Squat (Barbell)";1;115;lbs;6;;;;0;"";;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Squat (Barbell)";2;115;lbs;7;;;;0;;;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Squat (Barbell)";3;115;lbs;9;;;;0;;;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Squat (Barbell)";4;115;lbs;7;;;;0;;;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Bent Over Row (Barbell)";1;125;lbs;6;;;;0;"";;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Bent Over Row (Barbell)";2;125;lbs;5;;;;0;;;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Bent Over Row (Barbell)";3;125;lbs;4;;;;0;;;1h 33m
2022-05-30 18:41:37;"Maintenance - 24";"Bent Over Row (Barbell)";4;125;lbs;6;;;;0;;;1h 33m
2022-06-01 18:35:17;"Bench push";"Bench Press (Barbell)";1;125;lbs;6;;;;0;"";"";1h 3m
2022-06-01 18:35:17;"Bench push";"Bench Press (Barbell)";2;130;lbs;6;;;;0;;;1h 3m
2022-06-01 18:35:17;"Bench push";"Bench Press (Barbell)";3;135;lbs;6;;;;0;;;1h 3m
2022-06-01 18:35:17;"Bench push";"Bench Press (Barbell)";4;140;lbs;4;;;;0;;;1h 3m
2022-06-01 18:35:17;"Bench push";"Overhead Press (Barbell)";1;95;lbs;6;;;;0;"";;1h 3m
2022-06-01 18:35:17;"Bench push";"Overhead Press (Barbell)";2;100;lbs;4;;;;0;;;1h 3m
2022-06-01 18:35:17;"Bench push";"Overhead Press (Barbell)";3;95;lbs;4;;;;0;;;1h 3m
2022-06-01 18:35:17;"Bench push";"Overhead Press (Barbell)";4;95;lbs;4;;;;0;;;1h 3m
2022-06-01 18:35:17;"Bench push";"Squat (Barbell)";1;115;lbs;6;;;;0;"";;1h 3m
2022-06-01 18:35:17;"Bench push";"Squat (Barbell)";2;115;lbs;10;;;;0;;;1h 3m
2022-06-01 18:35:17;"Bench push";"Squat (Barbell)";3;115;lbs;11;;;;0;;;1h 3m
2022-06-01 18:35:17;"Bench push";"Squat (Barbell)";4;115;lbs;9;;;;0;;;1h 3m
2022-06-04 20:26:20;"Maintenance";"Overhead Press (Barbell)";1;95;lbs;6;;;;0;"";"";1h 34m
2022-06-04 20:26:20;"Maintenance";"Overhead Press (Barbell)";2;100;lbs;6;;;;0;;;1h 34m
2022-06-04 20:26:20;"Maintenance";"Overhead Press (Barbell)";3;105;lbs;5;;;;0;;;1h 34m
2022-06-04 20:26:20;"Maintenance";"Overhead Press (Barbell)";4;100;lbs;4;;;;0;;;1h 34m
2022-06-04 20:26:20;"Maintenance";"Bench Press (Barbell)";1;125;lbs;6;;;;0;"";;1h 34m
2022-06-04 20:26:20;"Maintenance";"Bench Press (Barbell)";2;130;lbs;6;;;;0;;;1h 34m
2022-06-04 20:26:20;"Maintenance";"Bench Press (Barbell)";3;135;lbs;6;;;;0;;;1h 34m
2022-06-04 20:26:20;"Maintenance";"Bench Press (Barbell)";4;140;lbs;6;;;;0;;;1h 34m
2022-06-04 20:26:20;"Maintenance";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";;1h 34m
2022-06-04 20:26:20;"Maintenance";"Bent Over Row (Barbell)";2;120;lbs;6;;;;0;;;1h 34m
2022-06-04 20:26:20;"Maintenance";"Bent Over Row (Barbell)";3;120;lbs;6;;;;0;;;1h 34m
2022-06-04 20:26:20;"Maintenance";"Bent Over Row (Barbell)";4;125;lbs;6;;;;0;;;1h 34m
2022-06-04 20:26:20;"Maintenance";"Squat (Barbell)";1;115;lbs;8;;;;0;"";;1h 34m
2022-06-04 20:26:20;"Maintenance";"Squat (Barbell)";2;125;lbs;7;;;;0;;;1h 34m
2022-06-04 20:26:20;"Maintenance";"Squat (Barbell)";3;125;lbs;6;;;;0;;;1h 34m
2022-06-04 20:26:20;"Maintenance";"Squat (Barbell)";4;125;lbs;7;;;;0;;;1h 34m
2022-06-07 20:33:10;"Tipsy Workout";"Overhead Press (Barbell)";1;95;lbs;6;;;;0;"";"";1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Overhead Press (Barbell)";2;100;lbs;6;;;;0;;;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Overhead Press (Barbell)";3;100;lbs;5;;;;0;;;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Overhead Press (Barbell)";4;100;lbs;5;;;;0;;;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Bench Press (Barbell)";1;125;lbs;6;;;;0;"";;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Bench Press (Barbell)";2;130;lbs;5;;;;0;;;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Bench Press (Barbell)";3;130;lbs;6;;;;0;;;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Bench Press (Barbell)";4;135;lbs;5;;;;0;;;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Bent Over Row (Barbell)";2;120;lbs;6;;;;0;;;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Bent Over Row (Barbell)";3;120;lbs;6;;;;0;;;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Bent Over Row (Barbell)";4;125;lbs;6;;;;0;;;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Squat (Barbell)";1;45;lbs;9;;;;0;"";;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Squat (Barbell)";2;45;lbs;7;;;;0;;;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Squat (Barbell)";3;45;lbs;6;;;;0;;;1h 18m
2022-06-07 20:33:10;"Tipsy Workout";"Squat (Barbell)";4;45;lbs;6;;;;0;;;1h 18m
2022-06-14 18:16:53;"Back after isolation";"Overhead Press (Barbell)";1;95;lbs;6;;;;0;"";"";1h 12m
2022-06-14 18:16:53;"Back after isolation";"Overhead Press (Barbell)";2;100;lbs;6;;;;0;;;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Overhead Press (Barbell)";3;100;lbs;6;;;;0;;;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Overhead Press (Barbell)";4;100;lbs;5;;;;0;;;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Bench Press (Barbell)";1;125;lbs;6;;;;0;"";;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Bench Press (Barbell)";2;130;lbs;6;;;;0;;;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Bench Press (Barbell)";3;135;lbs;6;;;;0;;;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Bench Press (Barbell)";4;135;lbs;5;;;;0;;;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Bent Over Row (Barbell)";2;120;lbs;6;;;;0;;;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Bent Over Row (Barbell)";3;120;lbs;6;;;;0;;;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Bent Over Row (Barbell)";4;120;lbs;6;;;;0;;;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Squat (Barbell)";1;45;lbs;6;;;;0;"";;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Squat (Barbell)";2;55;lbs;6;;;;0;;;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Squat (Barbell)";3;60;lbs;6;;;;0;;;1h 12m
2022-06-14 18:16:53;"Back after isolation";"Squat (Barbell)";4;60;lbs;6;;;;0;;;1h 12m
2022-06-18 19:34:47;"Let's go";"Overhead Press (Barbell)";1;95;lbs;6;;;;0;"";"";1h 15m
2022-06-18 19:34:47;"Let's go";"Overhead Press (Barbell)";2;100;lbs;6;;;;0;;;1h 15m
2022-06-18 19:34:47;"Let's go";"Overhead Press (Barbell)";3;105;lbs;6;;;;0;;;1h 15m
2022-06-18 19:34:47;"Let's go";"Overhead Press (Barbell)";4;105;lbs;6;;;;0;;;1h 15m
2022-06-18 19:34:47;"Let's go";"Squat (Barbell)";1;95;lbs;6;;;;0;"";;1h 15m
2022-06-18 19:34:47;"Let's go";"Squat (Barbell)";2;95;lbs;6;;;;0;;;1h 15m
2022-06-18 19:34:47;"Let's go";"Squat (Barbell)";3;95;lbs;6;;;;0;;;1h 15m
2022-06-18 19:34:47;"Let's go";"Squat (Barbell)";4;95;lbs;6;;;;0;;;1h 15m
2022-06-18 19:34:47;"Let's go";"Bench Press (Barbell)";1;125;lbs;6;;;;0;"";;1h 15m
2022-06-18 19:34:47;"Let's go";"Bench Press (Barbell)";2;125;lbs;6;;;;0;;;1h 15m
2022-06-18 19:34:47;"Let's go";"Bench Press (Barbell)";3;130;lbs;4;;;;0;;;1h 15m
2022-06-18 19:34:47;"Let's go";"Bench Press (Barbell)";4;130;lbs;6;;;;0;;;1h 15m
2022-06-18 19:34:47;"Let's go";"Goblet Squat (Kettlebell)";1;44.09;lbs;6;;;;0;"Vuci kettlebell prema iza, tako da se leđa aktiviraju, leđa ravna, možeš skočiti ";;1h 15m
2022-06-18 19:34:47;"Let's go";"Goblet Squat (Kettlebell)";2;44.09;lbs;6;;;;0;;;1h 15m
2022-06-18 19:34:47;"Let's go";"Goblet Squat (Kettlebell)";3;44.09;lbs;6;;;;0;;;1h 15m
2022-06-21 17:14:34;"Face pull 1st";"Bench Press (Barbell)";1;125;lbs;6;;;;0;"";"";1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Bench Press (Barbell)";2;130;lbs;6;;;;0;;;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Bench Press (Barbell)";3;135;lbs;6;;;;0;;;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Bench Press (Barbell)";4;140;lbs;6;;;;0;;;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Overhead Press (Barbell)";1;95;lbs;6;;;;0;"";;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Overhead Press (Barbell)";2;100;lbs;6;;;;0;;;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Overhead Press (Barbell)";3;100;lbs;6;;;;0;;;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Overhead Press (Barbell)";4;105;lbs;5;;;;0;;;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Bent Over Row (Barbell)";2;120;lbs;6;;;;0;;;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Bent Over Row (Barbell)";3;120;lbs;6;;;;0;;;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Bent Over Row (Barbell)";4;120;lbs;6;;;;0;;;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Squat (Barbell)";1;45;lbs;6;;;;0;"";;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Squat (Barbell)";2;65;lbs;6;;;;0;;;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Squat (Barbell)";3;75;lbs;5;;;;0;;;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Squat (Barbell)";4;75;lbs;5;;;;0;;;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Face Pull (Cable)";1;13;lbs;6;;;;0;"Probaj s disanjem gore ";;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Face Pull (Cable)";2;20;lbs;12;;;;0;;;1h 21m
2022-06-21 17:14:34;"Face pull 1st";"Face Pull (Cable)";3;27;lbs;6;;;;0;;;1h 21m
